record_id,title,venue,venue_family,year,route_G,route_R,route_P,route_membership,abstract_available,eligibility_decision,reason_code,reason_label,decision_evidence
P06155,Faster Adaptive Federated Learning.,AAAI,Artificial intelligence,2023,true,false,false,G,true,Excluded,E03,No qualifying traffic input,DBLP title: Faster Adaptive Federated Learning.
P06164,Feature-Space Bayesian Adversarial Learning Improved Malware Detector Robustness.,AAAI,Artificial intelligence,2023,true,false,true,G | P,true,Excluded,E03,No qualifying traffic input,DBLP title: Feature-Space Bayesian Adversarial Learning Improved Malware Detector Robustness.
P06417,Internal Robust Representations for Domain Generalization.,AAAI,Artificial intelligence,2023,true,false,false,G,true,Excluded,E03,No qualifying traffic input,DBLP title: Internal Robust Representations for Domain Generalization.
P06428,Ising-Traffic: Using Ising Machine Learning to Predict Traffic Congestion under Uncertainty.,AAAI,Artificial intelligence,2023,true,false,false,G,true,Excluded,E03,No qualifying traffic input,DBLP title: Ising-Traffic: Using Ising Machine Learning to Predict Traffic Congestion under Uncertainty.
P06577,Logic and Commonsense-Guided Temporal Knowledge Graph Completion.,AAAI,Artificial intelligence,2023,true,false,false,G,true,Excluded,E03,No qualifying traffic input,DBLP title: Logic and Commonsense-Guided Temporal Knowledge Graph Completion.
P06593,LWSIS: LiDAR-Guided Weakly Supervised Instance Segmentation for Autonomous Driving.,AAAI,Artificial intelligence,2023,true,false,false,G,true,Excluded,E03,No qualifying traffic input,DBLP title: LWSIS: LiDAR-Guided Weakly Supervised Instance Segmentation for Autonomous Driving.
P06671,MoEC: Mixture of Expert Clusters.,AAAI,Artificial intelligence,2023,true,false,false,G,true,Excluded,E03,No qualifying traffic input,DBLP title: MoEC: Mixture of Expert Clusters.
P06822,Overcoming Forgetting in Fine-Grained Urban Flow Inference via Adaptive Knowledge Replay.,AAAI,Artificial intelligence,2023,true,false,true,G | P,true,Excluded,E03,No qualifying traffic input,"The study's input is road/urban mobility measurements rather than network packets, flows, sessions, or traffic traces."
P06842,PDFormer: Propagation Delay-Aware Dynamic Long-Range Transformer for Traffic Flow Prediction.,AAAI,Artificial intelligence,2023,true,false,false,G,true,Excluded,E03,No qualifying traffic input,DBLP title: PDFormer: Propagation Delay-Aware Dynamic Long-Range Transformer for Traffic Flow Prediction.
P06909,Privacy Attacks on Schedule-Driven Data.,AAAI,Artificial intelligence,2023,true,false,false,G,true,Excluded,E03,No qualifying traffic input,DBLP title: Privacy Attacks on Schedule-Driven Data.
P06955,Query Your Model with Definitions in FrameNet: An Effective Method for Frame Semantic Role Labeling.,AAAI,Artificial intelligence,2023,true,false,false,G,true,Excluded,E03,No qualifying traffic input,DBLP title: Query Your Model with Definitions in FrameNet: An Effective Method for Frame Semantic Role Labeling.
P06971,Real-Time Detection of Robotic Traffic in Online Advertising.,AAAI,Artificial intelligence,2023,true,false,true,G | P,true,Excluded,E03,No qualifying traffic input,"The study's input is non-network-domain data or derived artifacts rather than network packets, flows, sessions, or traffic traces."
P07073,SafeLight: A Reinforcement Learning Method toward Collision-Free Traffic Signal Control.,AAAI,Artificial intelligence,2023,true,false,false,G,true,Excluded,E03,No qualifying traffic input,DBLP title: SafeLight: A Reinforcement Learning Method toward Collision-Free Traffic Signal Control.
P07125,Self-Supervised Graph Learning for Long-Tailed Cognitive Diagnosis.,AAAI,Artificial intelligence,2023,true,false,false,G,true,Excluded,E03,No qualifying traffic input,DBLP title: Self-Supervised Graph Learning for Long-Tailed Cognitive Diagnosis.
P07127,Self-Supervised Image Local Forgery Detection by JPEG Compression Trace.,AAAI,Artificial intelligence,2023,true,false,false,G,true,Excluded,E03,No qualifying traffic input,"The study's input is non-network-domain data or derived artifacts rather than network packets, flows, sessions, or traffic traces."
P07199,Spatio-Temporal Graph Neural Point Process for Traffic Congestion Event Prediction.,AAAI,Artificial intelligence,2023,true,false,false,G,true,Excluded,E03,No qualifying traffic input,DBLP title: Spatio-Temporal Graph Neural Point Process for Traffic Congestion Event Prediction.
P07200,Spatio-Temporal Meta-Graph Learning for Traffic Forecasting.,AAAI,Artificial intelligence,2023,true,false,false,G,true,Excluded,E03,No qualifying traffic input,DBLP title: Spatio-Temporal Meta-Graph Learning for Traffic Forecasting.
P07202,Spatio-Temporal Self-Supervised Learning for Traffic Flow Prediction.,AAAI,Artificial intelligence,2023,true,false,false,G,true,Excluded,E03,No qualifying traffic input,DBLP title: Spatio-Temporal Self-Supervised Learning for Traffic Flow Prediction.
P07254,SWL-Adapt: An Unsupervised Domain Adaptation Model with Sample Weight Learning for Cross-User Wearable Human Activity Recognition.,AAAI,Artificial intelligence,2023,true,false,false,G,true,Excluded,E03,No qualifying traffic input,"The study's input is human-activity sensor/video data rather than network packets, flows, sessions, or traffic traces."
P07268,Tagging before Alignment: Integrating Multi-Modal Tags for Video-Text Retrieval.,AAAI,Artificial intelligence,2023,true,false,false,G,true,Excluded,E03,No qualifying traffic input,DBLP title: Tagging before Alignment: Integrating Multi-Modal Tags for Video-Text Retrieval.
P07300,The Many Faces of Adversarial Machine Learning.,AAAI,Artificial intelligence,2023,true,false,false,G,true,Excluded,E03,No qualifying traffic input,DBLP title: The Many Faces of Adversarial Machine Learning.
P07361,Towards Verifying the Geometric Robustness of Large-Scale Neural Networks.,AAAI,Artificial intelligence,2023,true,false,false,G,true,Excluded,E03,No qualifying traffic input,DBLP title: Towards Verifying the Geometric Robustness of Large-Scale Neural Networks.
P07364,Trafformer: Unify Time and Space in Traffic Prediction.,AAAI,Artificial intelligence,2023,true,false,false,G,true,Excluded,E03,No qualifying traffic input,DBLP title: Trafformer: Unify Time and Space in Traffic Prediction.
P07451,Wasserstein Actor-Critic: Directed Exploration via Optimism for Continuous-Actions Control.,AAAI,Artificial intelligence,2023,true,false,false,G,true,Excluded,E03,No qualifying traffic input,DBLP title: Wasserstein Actor-Critic: Directed Exploration via Optimism for Continuous-Actions Control.
P07480,Yet Another Traffic Classifier: A Masked Autoencoder Based Traffic Transformer with Multi-Level Flow Representation.,AAAI,Artificial intelligence,2023,true,true,true,G | R | P,true,Included,I01,Included,"Full text confirms passive traffic input, a data-learned predictor, a fixed mutually exclusive label scheme, and central evaluation."
P07570,A Twist for Graph Classification: Optimizing Causal Information Flow in Graph Neural Networks.,AAAI,Artificial intelligence,2024,true,false,true,G | P,true,Excluded,E03,No qualifying traffic input,"The study's input is non-network-domain data or derived artifacts rather than network packets, flows, sessions, or traffic traces."
P07724,Augmented Commonsense Knowledge for Remote Object Grounding.,AAAI,Artificial intelligence,2024,true,false,false,G,true,Excluded,E03,No qualifying traffic input,DBLP title: Augmented Commonsense Knowledge for Remote Object Grounding.
P07727,AutoLTS: Automating Cycling Stress Assessment via Contrastive Learning and Spatial Post-processing.,AAAI,Artificial intelligence,2024,true,false,false,G,true,Excluded,E03,No qualifying traffic input,"The study's input is non-network-domain data or derived artifacts rather than network packets, flows, sessions, or traffic traces."
P07779,Beyond OOD State Actions: Supported Cross-Domain Offline Reinforcement Learning.,AAAI,Artificial intelligence,2024,true,false,false,G,true,Excluded,E03,No qualifying traffic input,DBLP title: Beyond OOD State Actions: Supported Cross-Domain Offline Reinforcement Learning.
P07808,Boosting Residual Networks with Group Knowledge.,AAAI,Artificial intelligence,2024,true,false,false,G,true,Excluded,E03,No qualifying traffic input,DBLP title: Boosting Residual Networks with Group Knowledge.
P07840,CatFormer: Category-Level 6D Object Pose Estimation with Transformer.,AAAI,Artificial intelligence,2024,true,false,false,G,true,Excluded,E03,No qualifying traffic input,DBLP title: CatFormer: Category-Level 6D Object Pose Estimation with Transformer.
P07856,Ced-NeRF: A Compact and Efficient Method for Dynamic Neural Radiance Fields.,AAAI,Artificial intelligence,2024,true,false,false,G,true,Excluded,E03,No qualifying traffic input,DBLP title: Ced-NeRF: A Compact and Efficient Method for Dynamic Neural Radiance Fields.
P07910,COMBHelper: A Neural Approach to Reduce Search Space for Graph Combinatorial Problems.,AAAI,Artificial intelligence,2024,true,false,false,G,true,Excluded,E03,No qualifying traffic input,DBLP title: COMBHelper: A Neural Approach to Reduce Search Space for Graph Combinatorial Problems.
P07988,Controllable Mind Visual Diffusion Model.,AAAI,Artificial intelligence,2024,true,false,false,G,true,Excluded,E03,No qualifying traffic input,DBLP title: Controllable Mind Visual Diffusion Model.
P08065,Data-Free Generalized Zero-Shot Learning.,AAAI,Artificial intelligence,2024,true,false,false,G,true,Excluded,E03,No qualifying traffic input,DBLP title: Data-Free Generalized Zero-Shot Learning.
P08235,Double-Descent Curves in Neural Networks: A New Perspective Using Gaussian Processes.,AAAI,Artificial intelligence,2024,true,false,false,G,true,Excluded,E03,No qualifying traffic input,DBLP title: Double-Descent Curves in Neural Networks: A New Perspective Using Gaussian Processes.
P08280,EasyTS: The Express Lane to Long Time Series Forecasting.,AAAI,Artificial intelligence,2024,true,false,false,G,true,Excluded,E03,No qualifying traffic input,DBLP title: EasyTS: The Express Lane to Long Time Series Forecasting.
P08404,Exploiting Data Geometry in Machine Learning.,AAAI,Artificial intelligence,2024,true,false,false,G,true,Excluded,E03,No qualifying traffic input,DBLP title: Exploiting Data Geometry in Machine Learning.
P08525,Flow-Event Autoencoder: Event Stream Object Recognition Dataset Generation with Arbitrary High Temporal Resolution.,AAAI,Artificial intelligence,2024,true,false,true,G | P,true,Excluded,E02,Non-full publication,"AAAI proceedings pages 23733-23735 identify a three-page extended/short item, not a full-length research paper."
P08623,Get a Head Start: On-Demand Pedagogical Policy Selection in Intelligent Tutoring.,AAAI,Artificial intelligence,2024,true,false,false,G,true,Excluded,E03,No qualifying traffic input,DBLP title: Get a Head Start: On-Demand Pedagogical Policy Selection in Intelligent Tutoring.
P08678,HARDVS: Revisiting Human Activity Recognition with Dynamic Vision Sensors.,AAAI,Artificial intelligence,2024,true,false,false,G,true,Excluded,E03,No qualifying traffic input,"The study's input is human-activity sensor/video data rather than network packets, flows, sessions, or traffic traces."
P08686,HarvestNet: A Dataset for Detecting Smallholder Farming Activity Using Harvest Piles and Remote Sensing.,AAAI,Artificial intelligence,2024,true,false,false,G,true,Excluded,E03,No qualifying traffic input,DBLP title: HarvestNet: A Dataset for Detecting Smallholder Farming Activity Using Harvest Piles and Remote Sensing.
P08764,IINet: Implicit Intra-inter Information Fusion for Real-Time Stereo Matching.,AAAI,Artificial intelligence,2024,true,false,false,G,true,Excluded,E03,No qualifying traffic input,DBLP title: IINet: Implicit Intra-inter Information Fusion for Real-Time Stereo Matching.
P08831,Integrating Neural Pathways for Learning in Deep Reinforcement Learning Models.,AAAI,Artificial intelligence,2024,true,false,false,G,true,Excluded,E03,No qualifying traffic input,DBLP title: Integrating Neural Pathways for Learning in Deep Reinforcement Learning Models.
P09008,Less Is More: Label Recommendation for Weakly Supervised Point Cloud Semantic Segmentation.,AAAI,Artificial intelligence,2024,true,false,false,G,true,Excluded,E03,No qualifying traffic input,DBLP title: Less Is More: Label Recommendation for Weakly Supervised Point Cloud Semantic Segmentation.
P09102,MedAlign: A Clinician-Generated Dataset for Instruction Following with Electronic Medical Records.,AAAI,Artificial intelligence,2024,true,false,false,G,true,Excluded,E03,No qualifying traffic input,DBLP title: MedAlign: A Clinician-Generated Dataset for Instruction Following with Electronic Medical Records.
P09111,MemoryBank: Enhancing Large Language Models with Long-Term Memory.,AAAI,Artificial intelligence,2024,true,false,false,G,true,Excluded,E03,No qualifying traffic input,DBLP title: MemoryBank: Enhancing Large Language Models with Long-Term Memory.
P09169,ModWaveMLP: MLP-Based Mode Decomposition and Wavelet Denoising Model to Defeat Complex Structures in Traffic Forecasting.,AAAI,Artificial intelligence,2024,true,false,false,G,true,Excluded,E03,No qualifying traffic input,DBLP title: ModWaveMLP: MLP-Based Mode Decomposition and Wavelet Denoising Model to Defeat Complex Structures in Traffic Forecasting.
